0,1,2,3,4,5,6,7,8,9,welfare,fairness,score
candidato5,candidato9,candidato1,candidato8,candidato3,candidato4,candidato6,candidato7,candidato10,candidato2,0.10193536080000001,0.6031161464275534,0.5095095095095095
candidato8,candidato3,candidato4,candidato2,candidato10,candidato9,candidato5,candidato1,candidato6,candidato7,0.0995679832,0.7030237920277324,0.3713713713713714
candidato9,candidato6,candidato1,candidato4,candidato10,candidato7,candidato5,candidato3,candidato8,candidato2,0.09354808940000002,0.7811410316228589,0.23023023023023023
candidato10,candidato9,candidato5,candidato2,candidato3,candidato4,candidato8,candidato6,candidato7,candidato1,0.08287747229999999,0.8816944606522783,0.06306306306306306
candidato9,candidato4,candidato5,candidato2,candidato6,candidato10,candidato8,candidato3,candidato7,candidato1,0.09623221440000002,0.7602644846219394,0.2722722722722723
candidato10,candidato8,candidato5,candidato6,candidato2,candidato9,candidato7,candidato1,candidato4,candidato3,0.08051164069999998,0.9924570227380555,0.03003003003003003
candidato8,candidato3,candidato6,candidato1,candidato10,candidato5,candidato7,candidato9,candidato4,candidato2,0.09931280969999998,0.6904009423075653,0.3783783783783784
candidato5,candidato9,candidato6,candidato1,candidato2,candidato3,candidato7,candidato4,candidato8,candidato10,0.1046104211,0.4645968939624578,0.6326326326326326
candidato6,candidato7,candidato8,candidato3,candidato1,candidato5,candidato4,candidato2,candidato10,candidato9,0.1029550353,0.4856737738263074,0.5795795795795796
candidato8,candidato10,candidato5,candidato2,candidato9,candidato4,candidato6,candidato1,candidato7,candidato3,0.08246316199999999,0.9373193079706553,0.04804804804804805
candidato5,candidato3,candidato7,candidato4,candidato1,candidato6,candidato10,candidato9,candidato8,candidato2,0.11478681090000001,0.4104946749168531,0.8608608608608609
candidato1,candidato9,candidato6,candidato5,candidato7,candidato4,candidato2,candidato3,candidato8,candidato10,0.1044700032,0.49420627488759383,0.6246246246246246
candidato1,candidato4,candidato6,candidato2,candidato7,candidato9,candidato10,candidato3,candidato5,candidato8,0.11522342320000001,0.46165158916486293,0.8178178178178178
candidato10,candidato3,candidato8,candidato7,candidato4,candidato2,candidato5,candidato6,candidato9,candidato1,0.08795429600000002,0.8013676464771582,0.14114114114114115
candidato8,candidato2,candidato5,candidato3,candidato4,candidato9,candidato10,candidato7,candidato6,candidato1,0.10318934600000002,0.6476473234260536,0.4824824824824825
candidato5,candidato9,candidato3,candidato1,candidato6,candidato8,candidato10,candidato7,candidato4,candidato2,0.0997723253,0.7112952410707414,0.36236236236236236
candidato1,candidato2,candidato10,candidato6,candidato9,candidato7,candidato4,candidato3,candidato5,candidato8,0.1009704862,0.6745858853673065,0.4174174174174174
candidato2,candidato7,candidato4,candidato3,candidato6,candidato5,candidato9,candidato1,candidato8,candidato10,0.1164582482,0.3281324858814432,0.9279279279279279
candidato8,candidato6,candidato3,candidato2,candidato1,candidato7,candidato4,candidato5,candidato10,candidato9,0.1074067882,0.4110567899416903,0.7137137137137137
candidato8,candidato3,candidato1,candidato7,candidato10,candidato2,candidato5,candidato9,candidato6,candidato4,0.1017677886,0.6474634070339347,0.4674674674674675
candidato9,candidato5,candidato7,candidato3,candidato4,candidato10,candidato6,candidato2,candidato8,candidato1,0.09121634450000002,0.8058221284783333,0.17417417417417416
candidato10,candidato5,candidato1,candidato3,candidato7,candidato6,candidato4,candidato8,candidato9,candidato2,0.09976239199999999,0.604408733287046,0.45345345345345345
candidato4,candidato2,candidato5,candidato3,candidato8,candidato6,candidato7,candidato1,candidato10,candidato9,0.1203257113,0.2864819814780208,0.9679679679679679
candidato5,candidato2,candidato10,candidato7,candidato6,candidato1,candidato3,candidato4,candidato9,candidato8,0.1035998469,0.5396273420819878,0.5965965965965966
candidato10,candidato4,candidato1,candidato5,candidato2,candidato7,candidato3,candidato6,candidato8,candidato9,0.10386140820000002,0.4756206204541481,0.6126126126126126
candidato9,candidato4,candidato5,candidato10,candidato2,candidato3,candidato1,candidato8,candidato6,candidato7,0.096600304,0.6635833253489729,0.34734734734734735
candidato9,candidato10,candidato7,candidato5,candidato8,candidato1,candidato4,candidato2,candidato3,candidato6,0.0731178927,1.058919524080631,0.008008008008008008
candidato5,candidato6,candidato10,candidato3,candidato1,candidato9,candidato8,candidato4,candidato7,candidato2,0.09626039539999999,0.7640925543443094,0.26626626626626626
candidato10,candidato6,candidato7,candidato4,candidato9,candidato8,candidato2,candidato5,candidato1,candidato3,0.08109501499999999,1.004638424300133,0.026026026026026026
candidato8,candidato3,candidato2,candidato1,candidato10,candidato4,candidato9,candidato6,candidato7,candidato5,0.10345131789999999,0.6278112022127295,0.5145145145145145
candidato9,candidato8,candidato1,candidato6,candidato2,candidato4,candidato5,candidato10,candidato3,candidato7,0.09297216210000002,0.6742961465118968,0.2602602602602603
candidato5,candidato6,candidato9,candidato7,candidato4,candidato3,candidato8,candidato1,candidato2,candidato10,0.09992828799999998,0.6198964031722012,0.45545545545545546
candidato8,candidato10,candidato4,candidato9,candidato2,candidato6,candidato1,candidato3,candidato5,candidato7,0.0820330987,0.919072911468869,0.05205205205205205
candidato1,candidato5,candidato7,candidato6,candidato2,candidato9,candidato4,candidato8,candidato10,candidato3,0.1133512436,0.44628186250835655,0.8188188188188188
candidato9,candidato6,candidato1,candidato4,candidato5,candidato7,candidato3,candidato10,candidato8,candidato2,0.10104349770000003,0.5774856031895773,0.4994994994994995
candidato4,candidato8,candidato3,candidato2,candidato7,candidato1,candidato6,candidato5,candidato10,candidato9,0.11190525700000001,0.3658270474651257,0.8368368368368369
candidato2,candidato1,candidato7,candidato8,candidato3,candidato10,candidato5,candidato4,candidato6,candidato9,0.11091228010000002,0.4982018182177863,0.7487487487487487
candidato5,candidato6,candidato3,candidato7,candidato4,candidato1,candidato10,candidato9,candidato2,candidato8,0.1155753116,0.37357009025747506,0.8868868868868869
candidato10,candidato1,candidato9,candidato8,candidato5,candidato4,candidato7,candidato3,candidato2,candidato6,0.0813705725,0.9576803289929987,0.04004004004004004
candidato7,candidato9,candidato8,candidato1,candidato3,candidato5,candidato2,candidato10,candidato6,candidato4,0.0877275413,0.785209923446903,0.14514514514514515
candidato7,candidato8,candidato2,candidato1,candidato9,candidato3,candidato5,candidato10,candidato4,candidato6,0.0986405307,0.6525928613498757,0.3993993993993994
candidato9,candidato10,candidato6,candidato7,candidato8,candidato1,candidato5,candidato2,candidato4,candidato3,0.07302852940000001,1.0978372992613261,0.005005005005005005
candidato5,candidato4,candidato8,candidato1,candidato6,candidato3,candidato2,candidato9,candidato10,candidato7,0.113097075,0.35391267084806044,0.8618618618618619
candidato6,candidato5,candidato8,candidato10,candidato9,candidato3,candidato1,candidato7,candidato4,candidato2,0.0917928655,0.8713578137653339,0.12612612612612611
candidato6,candidato5,candidato4,candidato2,candidato1,candidato8,candidato7,candidato10,candidato9,candidato3,0.11681484410000001,0.35888444189610974,0.9179179179179179
candidato1,candidato5,candidato8,candidato9,candidato3,candidato2,candidato7,candidato4,candidato6,candidato10,0.1070300374,0.5158324454229405,0.6766766766766766
candidato7,candidato4,candidato3,candidato9,candidato6,candidato1,candidato10,candidato2,candidato8,candidato5,0.10550137820000002,0.6083075571556333,0.5715715715715716
candidato8,candidato3,candidato2,candidato1,candidato5,candidato7,candidato4,candidato10,candidato9,candidato6,0.11103217150000001,0.39624705650104153,0.8138138138138138
candidato9,candidato1,candidato7,candidato4,candidato8,candidato10,candidato3,candidato6,candidato2,candidato5,0.08991819000000001,0.8671849208302554,0.12712712712712712
candidato5,candidato6,candidato7,candidato10,candidato8,candidato1,candidato9,candidato4,candidato2,candidato3,0.09630736720000001,0.8280693913766499,0.18218218218218218
candidato4,candidato10,candidato8,candidato5,candidato6,candidato2,candidato7,candidato1,candidato3,candidato9,0.0916650957,0.7346344827245059,0.22422422422422422
candidato8,candidato5,candidato3,candidato2,candidato7,candidato10,candidato9,candidato6,candidato1,candidato4,0.099093503,0.7450312874014567,0.30930930930930933
candidato4,candidato5,candidato7,candidato10,candidato3,candidato6,candidato8,candidato2,candidato9,candidato1,0.10521827140000002,0.6331137705686173,0.5215215215215215
candidato4,candidato9,candidato8,candidato7,candidato2,candidato10,candidato6,candidato1,candidato5,candidato3,0.08636208480000002,0.9437058129283081,0.06306306306306306
candidato7,candidato8,candidato10,candidato9,candidato1,candidato3,candidato4,candidato2,candidato6,candidato5,0.07755083010000001,1.0195637574934808,0.015015015015015015
candidato3,candidato9,candidato8,candidato2,candidato7,candidato6,candidato5,candidato10,candidato4,candidato1,0.0925097325,0.7785561978752091,0.21621621621621623
candidato3,candidato6,candidato8,candidato4,candidato2,candidato5,candidato10,candidato7,candidato1,candidato9,0.10870287740000002,0.47146983106783413,0.7407407407407407
candidato8,candidato10,candidato7,candidato1,candidato5,candidato3,candidato4,candidato2,candidato9,candidato6,0.08411063540000001,0.8184354318166298,0.08208208208208208
candidato7,candidato6,candidato10,candidato1,candidato8,candidato9,candidato5,candidato3,candidato2,candidato4,0.0849020984,0.9666111494418603,0.042042042042042045
candidato7,candidato5,candidato8,candidato9,candidato10,candidato4,candidato1,candidato3,candidato6,candidato2,0.0874264173,0.9384583682940999,0.06906906906906907
candidato6,candidato8,candidato9,candidato4,candidato3,candidato1,candidato5,candidato7,candidato2,candidato10,0.09357330510000002,0.6488048866357277,0.2832832832832833
candidato1,candidato5,candidato7,candidato3,candidato6,candidato4,candidato2,candidato9,candidato8,candidato10,0.1198921574,0.2197314909422647,0.96996996996997
candidato1,candidato6,candidato9,candidato4,candidato5,candidato2,candidato3,candidato7,candidato8,candidato10,0.10949710950000001,0.390028850660082,0.7767767767767768
candidato4,candidato7,candidato1,candidato6,candidato5,candidato10,candidato3,candidato2,candidato9,candidato8,0.11268015190000001,0.4292491930793841,0.8178178178178178
candidato2,candidato9,candidato8,candidato3,candidato7,candidato10,candidato4,candidato1,candidato6,candidato5,0.0887456935,0.890809148108703,0.10810810810810811
candidato4,candidato2,candidato6,candidato1,candidato5,candidato7,candidato10,candidato8,candidato3,candidato9,0.12008219480000001,0.30155822739826976,0.965965965965966
candidato6,candidato9,candidato7,candidato3,candidato8,candidato1,candidato4,candidato5,candidato10,candidato2,0.0919967699,0.7579047053242713,0.21621621621621623
candidato2,candidato4,candidato6,candidato3,candidato5,candidato9,candidato10,candidato7,candidato1,candidato8,0.11643640430000002,0.4178068606520447,0.8608608608608609
candidato1,candidato5,candidato10,candidato4,candidato9,candidato2,candidato7,candidato3,candidato6,candidato8,0.1021030493,0.6266865636779815,0.4944944944944945
candidato6,candidato5,candidato10,candidato4,candidato1,candidato9,candidato8,candidato2,candidato7,candidato3,0.09580246140000001,0.767918617379802,0.25725725725725723
candidato1,candidato4,candidato3,candidato9,candidato7,candidato10,candidato2,candidato5,candidato8,candidato6,0.11223878300000001,0.5415413629792782,0.7017017017017017
candidato2,candidato7,candidato9,candidato10,candidato3,candidato8,candidato1,candidato6,candidato4,candidato5,0.09008795689999999,0.8861791521859517,0.11411411411411411
candidato3,candidato2,candidato1,candidato8,candidato5,candidato6,candidato7,candidato10,candidato4,candidato9,0.12142637690000001,0.2800940992986845,0.977977977977978
candidato10,candidato7,candidato3,candidato8,candidato4,candidato2,candidato5,candidato9,candidato6,candidato1,0.08905204640000002,0.7959760520857544,0.15815815815815815
candidato8,candidato6,candidato7,candidato1,candidato5,candidato4,candidato2,candidato10,candidato9,candidato3,0.10020829150000002,0.5617735356801108,0.4804804804804805
candidato10,candidato8,candidato7,candidato1,candidato4,candidato9,candidato5,candidato3,candidato6,candidato2,0.07792435990000002,1.002368823919464,0.01901901901901902
candidato3,candidato6,candidato8,candidato2,candidato4,candidato1,candidato5,candidato9,candidato10,candidato7,0.1121378355,0.3597114242543692,0.8418418418418419
candidato4,candidato3,candidato1,candidato8,candidato5,candidato9,candidato2,candidato10,candidato6,candidato7,0.11733503800000003,0.39550707946818237,0.8898898898898899
candidato7,candidato8,candidato1,candidato2,candidato3,candidato10,candidato5,candidato9,candidato6,candidato4,0.09989433890000002,0.6517663029172323,0.4344344344344344
candidato6,candidato1,candidato5,candidato4,candidato9,candidato3,candidato10,candidato7,candidato2,candidato8,0.11368096940000001,0.44882443290255075,0.8198198198198198
candidato10,candidato5,candidato6,candidato3,candidato9,candidato1,candidato8,candidato7,candidato2,candidato4,0.0901936938,0.829769471699075,0.15115115115115116
candidato10,candidato7,candidato9,candidato6,candidato2,candidato8,candidato5,candidato1,candidato4,candidato3,0.0731928492,1.0934772120278065,0.006006006006006006
candidato3,candidato1,candidato5,candidato8,candidato9,candidato2,candidato4,candidato7,candidato6,candidato10,0.1158523824,0.38698583453950997,0.8868868868868869
candidato6,candidato1,candidato4,candidato5,candidato8,candidato9,candidato3,candidato10,candidato7,candidato2,0.112918111,0.4914211731107258,0.7697697697697697
candidato7,candidato2,candidato5,candidato9,candidato4,candidato6,candidato1,candidato3,candidato8,candidato10,0.1087345032,0.4505807583436205,0.7467467467467468
candidato8,candidato5,candidato6,candidato4,candidato2,candidato9,candidato10,candidato1,candidato7,candidato3,0.0985088545,0.7194971604819618,0.34234234234234234
candidato3,candidato5,candidato7,candidato1,candidato9,candidato2,candidato10,candidato6,candidato8,candidato4,0.10987430920000002,0.5421824926649081,0.6896896896896897
candidato2,candidato6,candidato8,candidato5,candidato10,candidato4,candidato3,candidato9,candidato1,candidato7,0.10323580149999999,0.6105844102758078,0.5325325325325325
candidato7,candidato6,candidato3,candidato2,candidato1,candidato9,candidato5,candidato8,candidato4,candidato10,0.1102716929,0.41562096342570587,0.7897897897897898
candidato5,candidato7,candidato9,candidato4,candidato1,candidato10,candidato3,candidato8,candidato6,candidato2,0.0954133984,0.7480820488834363,0.2722722722722723
candidato7,candidato2,candidato1,candidato9,candidato10,candidato3,candidato8,candidato5,candidato4,candidato6,0.1021238628,0.7119781583144031,0.3733733733733734
candidato7,candidato5,candidato4,candidato2,candidato9,candidato10,candidato8,candidato1,candidato3,candidato6,0.10196790240000002,0.717082693724931,0.36736736736736736
candidato3,candidato7,candidato9,candidato6,candidato4,candidato10,candidato1,candidato8,candidato2,candidato5,0.0950088393,0.7722340781311332,0.24824824824824826
candidato8,candidato6,candidato2,candidato10,candidato3,candidato9,candidato5,candidato1,candidato7,candidato4,0.09301379659999999,0.8279382349841933,0.17717717717717718
candidato4,candidato10,candidato7,candidato2,candidato6,candidato9,candidato5,candidato1,candidato8,candidato3,0.09230096410000002,0.8023511240662251,0.1921921921921922
candidato8,candidato6,candidato2,candidato1,candidato10,candidato4,candidato7,candidato9,candidato5,candidato3,0.09986503629999999,0.6677073816229201,0.4144144144144144
candidato6,candidato4,candidato10,candidato1,candidato8,candidato3,candidato7,candidato2,candidato9,candidato5,0.09853187420000001,0.6808472686446574,0.37237237237237236
candidato3,candidato5,candidato10,candidato7,candidato8,candidato9,candidato4,candidato6,candidato2,candidato1,0.0927923032,0.8841677477986813,0.11911911911911911
candidato9,candidato4,candidato10,candidato7,candidato3,candidato5,candidato8,candidato2,candidato6,candidato1,0.0818663428,0.9624367383836877,0.03903903903903904
candidato4,candidato10,candidato1,candidato6,candidato2,candidato7,candidato3,candidato5,candidato9,candidato8,0.10486658600000001,0.5025083412704369,0.6306306306306306
candidato8,candidato5,candidato9,candidato6,candidato7,candidato10,candidato3,candidato2,candidato1,candidato4,0.08256401869999999,1.0036508777004536,0.028028028028028028
candidato7,candidato2,candidato6,candidato8,candidato1,candidato3,candidato10,candidato4,candidato5,candidato9,0.10698583270000002,0.5183133395191553,0.6736736736736737
candidato4,candidato6,candidato7,candidato10,candidato2,candidato9,candidato5,candidato8,candidato3,candidato1,0.10011748670000002,0.7423146468283781,0.32232232232232233
candidato9,candidato6,candidato7,candidato2,candidato10,candidato8,candidato5,candidato3,candidato4,candidato1,0.0830086639,0.9922969163606076,0.037037037037037035
candidato3,candidato9,candidato1,candidato4,candidato8,candidato10,candidato6,candidato2,candidato7,candidato5,0.09932651230000002,0.7315883321566299,0.34134134134134136
candidato4,candidato3,candidato9,candidato7,candidato8,candidato2,candidato6,candidato10,candidato5,candidato1,0.10143235550000003,0.6763877991482141,0.42042042042042044
candidato8,candidato2,candidato3,candidato4,candidato7,candidato1,candidato5,candidato10,candidato6,candidato9,0.11088324150000002,0.37017010993472377,0.8138138138138138
candidato2,candidato3,candidato8,candidato6,candidato9,candidato10,candidato4,candidato5,candidato1,candidato7,0.10163689129999999,0.7175591908102942,0.36536536536536535
candidato10,candidato5,candidato2,candidato6,candidato8,candidato1,candidato4,candidato7,candidato9,candidato3,0.09649504360000001,0.671802078275098,0.34234234234234234
candidato10,candidato8,candidato5,candidato9,candidato6,candidato1,candidato4,candidato2,candidato3,candidato7,0.0792778185,0.9611903812521109,0.02902902902902903
candidato9,candidato5,candidato10,candidato2,candidato8,candidato7,candidato4,candidato3,candidato1,candidato6,0.07957075240000001,0.9948644618715392,0.02702702702702703
candidato9,candidato8,candidato7,candidato6,candidato10,candidato4,candidato3,candidato5,candidato2,candidato1,0.07523344929999999,1.0832191155550854,0.008008008008008008
candidato9,candidato8,candidato10,candidato6,candidato7,candidato1,candidato5,candidato4,candidato3,candidato2,0.06928914089999999,1.1419358673480815,0.0
candidato2,candidato1,candidato7,candidato4,candidato9,candidato10,candidato8,candidato6,candidato3,candidato5,0.10782194810000001,0.6498587212814229,0.4944944944944945
candidato6,candidato9,candidato1,candidato7,candidato5,candidato2,candidato3,candidato4,candidato8,candidato10,0.10255774420000001,0.5091879075446748,0.5605605605605606
candidato7,candidato1,candidato10,candidato5,candidato9,candidato6,candidato3,candidato4,candidato8,candidato2,0.0922029363,0.8119304465592352,0.18618618618618618
candidato3,candidato9,candidato1,candidato5,candidato2,candidato4,candidato10,candidato8,candidato6,candidato7,0.10815313370000001,0.4864066260072927,0.7167167167167167
candidato2,candidato4,candidato7,candidato3,candidato8,candidato6,candidato10,candidato5,candidato9,candidato1,0.11151031700000001,0.5273876962439293,0.7167167167167167
candidato5,candidato8,candidato4,candidato7,candidato10,candidato1,candidato3,candidato6,candidato2,candidato9,0.1011289817,0.6222459548579516,0.48148148148148145
candidato7,candidato2,candidato4,candidato5,candidato3,candidato10,candidato6,candidato1,candidato8,candidato9,0.11250230140000002,0.41110353805502814,0.8288288288288288
candidato5,candidato2,candidato10,candidato6,candidato4,candidato8,candidato1,candidato9,candidato3,candidato7,0.10241255799999999,0.6056257886679822,0.5175175175175175
candidato2,candidato5,candidato4,candidato8,candidato9,candidato7,candidato10,candidato6,candidato3,candidato1,0.10775131780000001,0.6750357801851736,0.44644644644644643
candidato8,candidato2,candidato3,candidato5,candidato6,candidato4,candidato9,candidato1,candidato7,candidato10,0.109094631,0.43618979050945295,0.7547547547547547
candidato4,candidato9,candidato3,candidato8,candidato6,candidato7,candidato5,candidato2,candidato1,candidato10,0.09935587420000003,0.6486585191561318,0.42242242242242245
candidato5,candidato4,candidato7,candidato3,candidato10,candidato6,candidato2,candidato8,candidato1,candidato9,0.10982290389999998,0.4767761913118618,0.7527527527527528
candidato3,candidato6,candidato10,candidato4,candidato2,candidato9,candidato8,candidato5,candidato1,candidato7,0.09823452550000002,0.7199194087382194,0.33933933933933935
candidato6,candidato10,candidato5,candidato1,candidato7,candidato8,candidato9,candidato3,candidato2,candidato4,0.09124988869999999,0.8578242308518331,0.13513513513513514
candidato2,candidato7,candidato5,candidato4,candidato1,candidato9,candidato3,candidato6,candidato10,candidato8,0.1147891377,0.35850088099254745,0.8878878878878879
candidato8,candidato4,candidato6,candidato3,candidato9,candidato1,candidato2,candidato10,candidato5,candidato7,0.1019884833,0.5774417805553671,0.5295295295295295
candidato8,candidato2,candidato3,candidato10,candidato5,candidato6,candidato4,candidato1,candidato7,candidato9,0.1021878643,0.5807155879090513,0.5375375375375375
candidato4,candidato5,candidato6,candidato8,candidato9,candidato3,candidato10,candidato1,candidato7,candidato2,0.10543985139999999,0.676191370330922,0.44244244244244246
candidato1,candidato7,candidato2,candidato5,candidato4,candidato10,candidato9,candidato6,candidato3,candidato8,0.1131298962,0.4709820302133672,0.8018018018018018
candidato5,candidato1,candidato9,candidato4,candidato3,candidato6,candidato8,candidato10,candidato7,candidato2,0.10794957050000001,0.5223537684468442,0.6836836836836837
candidato6,candidato7,candidato4,candidato1,candidato9,candidato5,candidato2,candidato10,candidato3,candidato8,0.1080170222,0.47923660107630944,0.7137137137137137
candidato1,candidato6,candidato7,candidato9,candidato4,candidato3,candidato8,candidato5,candidato2,candidato10,0.10787160139999999,0.5182951350350615,0.6876876876876877
candidato9,candidato10,candidato2,candidato6,candidato1,candidato7,candidato3,candidato5,candidato4,candidato8,0.08372915169999999,0.8382071067342788,0.07507507507507508
candidato3,candidato7,candidato10,candidato6,candidato4,candidato5,candidato2,candidato1,candidato8,candidato9,0.09917176009999999,0.585958049492579,0.43843843843843844
candidato7,candidato4,candidato3,candidato9,candidato2,candidato6,candidato10,candidato8,candidato1,candidato5,0.10552653490000001,0.6191996262021913,0.5545545545545546
candidato7,candidato2,candidato3,candidato4,candidato8,candidato5,candidato10,candidato6,candidato9,candidato1,0.11038273920000001,0.5168411731112514,0.7247247247247247
candidato7,candidato4,candidato2,candidato9,candidato1,candidato6,candidato10,candidato5,candidato3,candidato8,0.1071257374,0.5568178906181758,0.6516516516516516
candidato3,candidato1,candidato5,candidato7,candidato6,candidato8,candidato10,candidato4,candidato2,candidato9,0.1164062076,0.4295402737696177,0.8478478478478478
candidato6,candidato1,candidato3,candidato8,candidato7,candidato9,candidato10,candidato2,candidato5,candidato4,0.10654467260000001,0.6822574236557835,0.42842842842842843
candidato8,candidato4,candidato7,candidato2,candidato3,candidato5,candidato9,candidato6,candidato10,candidato1,0.10178507120000001,0.5952314210643093,0.5125125125125125
candidato8,candidato10,candidato5,candidato4,candidato6,candidato2,candidato9,candidato7,candidato3,candidato1,0.08543807860000001,0.8824481302347084,0.0890890890890891
candidato4,candidato8,candidato2,candidato3,candidato9,candidato1,candidato7,candidato5,candidato10,candidato6,0.10719198020000001,0.5297010919423855,0.6706706706706707
candidato2,candidato1,candidato3,candidato8,candidato5,candidato7,candidato4,candidato9,candidato10,candidato6,0.1211940455,0.3017094258844824,0.9679679679679679
candidato3,candidato1,candidato7,candidato4,candidato6,candidato2,candidato9,candidato5,candidato8,candidato10,0.1191147976,0.2831249322536325,0.95995995995996
candidato9,candidato10,candidato7,candidato1,candidato5,candidato4,candidato6,candidato2,candidato3,candidato8,0.07875996830000001,0.9015139256694015,0.028028028028028028
candidato6,candidato5,candidato2,candidato4,candidato8,candidato10,candidato3,candidato9,candidato1,candidato7,0.11070594700000001,0.5126230308741009,0.7307307307307307
candidato6,candidato8,candidato5,candidato2,candidato7,candidato1,candidato4,candidato10,candidato9,candidato3,0.10486053120000001,0.5146353804193154,0.6276276276276276
candidato2,candidato10,candidato9,candidato7,candidato5,candidato1,candidato6,candidato8,candidato3,candidato4,0.08644261560000001,0.8714904602666544,0.1011011011011011
candidato9,candidato8,candidato3,candidato7,candidato1,candidato10,candidato6,candidato2,candidato5,candidato4,0.08330926430000002,0.9547612130715042,0.04704704704704705
candidato3,candidato7,candidato5,candidato8,candidato6,candidato1,candidato2,candidato4,candidato9,candidato10,0.11130314410000001,0.3957938022124728,0.8208208208208209
candidato9,candidato6,candidato1,candidato3,candidato2,candidato7,candidato5,candidato8,candidato4,candidato10,0.102870377,0.4942492616167741,0.5755755755755756
candidato9,candidato2,candidato5,candidato10,candidato8,candidato7,candidato4,candidato6,candidato1,candidato3,0.0886565805,0.9165122238521479,0.0920920920920921
candidato10,candidato5,candidato2,candidato9,candidato4,candidato6,candidato3,candidato8,candidato1,candidato7,0.09365354759999998,0.7271621405020703,0.27627627627627627
candidato5,candidato8,candidato10,candidato1,candidato3,candidato4,candidato9,candidato7,candidato6,candidato2,0.0915127554,0.7884599722157596,0.1931931931931932
candidato1,candidato2,candidato5,candidato4,candidato3,candidato6,candidato9,candidato7,candidato8,candidato10,0.1263579756,0.16029126102550695,0.997997997997998
candidato9,candidato6,candidato3,candidato10,candidato2,candidato1,candidato4,candidato7,candidato8,candidato5,0.09383108470000001,0.7196852928129123,0.28128128128128127
candidato1,candidato3,candidato7,candidato8,candidato4,candidato10,candidato5,candidato6,candidato9,candidato2,0.10943187350000001,0.5662325621775619,0.6586586586586587
candidato10,candidato7,candidato8,candidato9,candidato6,candidato5,candidato1,candidato2,candidato4,candidato3,0.07250180669999999,1.1151791283676238,0.004004004004004004
candidato3,candidato4,candidato10,candidato2,candidato8,candidato6,candidato5,candidato1,candidato9,candidato7,0.1033356918,0.5909407412182165,0.5605605605605606
candidato10,candidato6,candidato4,candidato1,candidato2,candidato3,candidato5,candidato7,candidato8,candidato9,0.10166075700000003,0.4732447687455867,0.5275275275275275
candidato9,candidato8,candidato2,candidato4,candidato7,candidato6,candidato5,candidato3,candidato1,candidato10,0.09004327339999998,0.730845292055933,0.1961961961961962
candidato9,candidato10,candidato5,candidato4,candidato7,candidato1,candidato2,candidato8,candidato6,candidato3,0.0819704782,0.8858098844346316,0.055055055055055056
candidato10,candidato1,candidato4,candidato6,candidato7,candidato8,candidato9,candidato2,candidato5,candidato3,0.09398665640000001,0.8140966590776684,0.1921921921921922
candidato2,candidato1,candidato10,candidato3,candidato7,candidato9,candidato4,candidato6,candidato5,candidato8,0.104001368,0.6055185207730889,0.5565565565565566
candidato6,candidato3,candidato4,candidato5,candidato10,candidato7,candidato9,candidato8,candidato2,candidato1,0.10881716239999999,0.6092043576804254,0.5865865865865866
candidato1,candidato3,candidato4,candidato8,candidato10,candidato2,candidato5,candidato6,candidato7,candidato9,0.11619876430000001,0.40000476226690296,0.8788788788788788
candidato5,candidato2,candidato9,candidato8,candidato3,candidato7,candidato4,candidato10,candidato1,candidato6,0.10133675530000001,0.650329444919217,0.45645645645645644
candidato5,candidato6,candidato10,candidato1,candidato9,candidato2,candidato4,candidato3,candidato8,candidato7,0.09728335329999999,0.6800607019491893,0.35435435435435436
candidato1,candidato8,candidato4,candidato10,candidato6,candidato2,candidato7,candidato3,candidato5,candidato9,0.10396371280000001,0.5884154597070714,0.5815815815815816
candidato9,candidato4,candidato10,candidato7,candidato1,candidato3,candidato5,candidato2,candidato6,candidato8,0.08549528290000001,0.8144756930797442,0.1011011011011011
candidato7,candidato5,candidato4,candidato1,candidato3,candidato8,candidato2,candidato10,candidato9,candidato6,0.11361783370000002,0.37092769886511995,0.8678678678678678
candidato3,candidato7,candidato5,candidato10,candidato8,candidato9,candidato6,candidato2,candidato1,candidato4,0.09666763160000003,0.854324229779045,0.14614614614614616
candidato10,candidato5,candidato1,candidato9,candidato2,candidato3,candidato8,candidato7,candidato4,candidato6,0.09408130620000002,0.7473069779073851,0.26226226226226224
candidato3,candidato1,candidato10,candidato4,candidato7,candidato2,candidato6,candidato9,candidato5,candidato8,0.1079851275,0.4794612493124353,0.7127127127127127
candidato8,candidato1,candidato10,candidato9,candidato7,candidato4,candidato2,candidato3,candidato5,candidato6,0.0834905414,0.9475780757174421,0.04904904904904905
candidato10,candidato8,candidato3,candidato1,candidato7,candidato2,candidato4,candidato9,candidato5,candidato6,0.0884466951,0.7626000163858546,0.15815815815815815
candidato7,candidato8,candidato9,candidato1,candidato5,candidato2,candidato6,candidato4,candidato3,candidato10,0.0885373878,0.739267573953261,0.16116116116116116
candidato1,candidato3,candidato8,candidato2,candidato7,candidato5,candidato4,candidato10,candidato6,candidato9,0.1149357786,0.340373237176767,0.8948948948948949
candidato3,candidato10,candidato1,candidato7,candidato9,candidato8,candidato2,candidato6,candidato5,candidato4,0.09364888250000002,0.8395467071200158,0.16816816816816818
candidato4,candidato6,candidato7,candidato8,candidato5,candidato2,candidato3,candidato9,candidato1,candidato10,0.10931788740000001,0.43976027100565435,0.7577577577577578
